reason,xml_file,source_corpus,wav_file,start,end,start_sample,end_sample,audio_total_samples,error
zero_length_segment,S_the-that_priest_hit_1st_sg_01_JS.xml,sentence-level-word,S_the-that_priest_hit_1st_sg_01_JS.wav,20.0,24.0,320000,384000,37385,
zero_length_segment,S_the-that_priest_hit_1st_sg_01_JS.xml,sentence-level-word,S_the-that_priest_hit_1st_sg_01_JS.wav,10.0,20.0,160000,320000,37385,
zero_length_segment,S_the-that_priest_hit_1st_sg_01_JS.xml,sentence-level-word,S_the-that_priest_hit_1st_sg_01_JS.wav,7.0,10.0,112000,160000,37385,
zero_length_segment,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,23.0,31.0,368000,496000,117546,
zero_length_segment,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,34.0,42.0,544000,672000,117546,
zero_length_segment,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,20.0,23.0,320000,368000,117546,
zero_length_segment,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,31.0,34.0,496000,544000,117546,
zero_length_segment,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,8.0,17.0,128000,272000,117546,
zero_length_segment,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_get_up_out_of_COMPL_the_cave_01_02_TS.wav,17.0,20.0,272000,320000,117546,
zero_length_segment,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,22.0,25.0,352000,400000,108247,
zero_length_segment,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,16.0,19.0,256000,304000,108247,
zero_length_segment,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,19.0,22.0,304000,352000,108247,
zero_length_segment,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,7.0,16.0,112000,256000,108247,
zero_length_segment,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,28.0,35.0,448000,560000,108247,
zero_length_segment,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.xml,sentence-level-word,S_the_bat_fly_COMPL_to_the_cave_enter_COMPL_02_03_TS.wav,25.0,28.0,400000,448000,108247,
zero_length_segment,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,sentence-level-word,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,30.0,38.0,480000,608000,127608,
zero_length_segment,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,sentence-level-word,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,27.0,30.0,432000,480000,127608,
zero_length_segment,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,sentence-level-word,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,11.0,17.0,176000,272000,127608,
zero_length_segment,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,sentence-level-word,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,17.0,19.0,272000,304000,127608,
zero_length_segment,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.xml,sentence-level-word,S_the_bat_fly_FUT_into_the_cave_01_02_03_TS.wav,19.0,27.0,304000,432000,127608,
zero_length_segment,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.wav,24.0,27.0,384000,432000,92056,
zero_length_segment,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.wav,21.0,24.0,336000,384000,92056,
zero_length_segment,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.wav,27.0,37.0,432000,592000,92056,
zero_length_segment,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.wav,11.0,19.0,176000,304000,92056,
zero_length_segment,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.xml,sentence-level-word,S_the_bat_fly_FUT_out_of_the_cave_01_02_TS.wav,19.0,21.0,304000,336000,92056,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,16.0,19.0,256000,304000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,13.0,16.0,208000,256000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,19.0,80.0,304000,1280000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,26.0,32.0,416000,512000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,38.0,41.0,608000,656000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,44.0,81.0,704000,1296000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,41.0,44.0,656000,704000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,32.0,38.0,512000,608000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,58.0,64.0,928000,1024000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,70.0,82.0,1120000,1312000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,51.0,58.0,816000,928000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,64.0,67.0,1024000,1072000,156834,
zero_length_segment,S_the_bee_is_flying_around_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_bee_is_flying_around_the_tree_01_02_03_TS.wav,67.0,70.0,1072000,1120000,156834,
zero_length_segment,S_the_crow_is_flying_high_01_02_03_TS.xml,sentence-level-word,S_the_crow_is_flying_high_01_02_03_TS.wav,23.0,28.0,368000,448000,112900,
zero_length_segment,S_the_crow_is_flying_high_01_02_03_TS.xml,sentence-level-word,S_the_crow_is_flying_high_01_02_03_TS.wav,14.0,23.0,224000,368000,112900,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,22.0,26.0,352000,416000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,26.0,70.0,416000,1120000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,11.0,14.0,176000,224000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,14.0,18.0,224000,288000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,18.0,22.0,288000,352000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,37.0,42.0,592000,672000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,45.0,51.0,720000,816000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,51.0,56.0,816000,896000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,56.0,61.0,896000,976000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,42.0,45.0,672000,720000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,32.0,37.0,512000,592000,107366,
zero_length_segment,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.xml,sentence-level-word,S_the_dog_is_walking_towards_the_kids_01_02_spkrTS.wav,61.0,71.0,976000,1136000,107366,
zero_length_segment,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.xml,sentence-level-word,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.wav,23.0,28.0,368000,448000,111343,
zero_length_segment,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.xml,sentence-level-word,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.wav,11.0,17.0,176000,272000,111343,
zero_length_segment,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.xml,sentence-level-word,S_the_dogs_are_walking_away_from_eachother_01_02_03_spkrTS.wav,17.0,23.0,272000,368000,111343,
zero_length_segment,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.wav,17.0,54.0,272000,864000,99977,
zero_length_segment,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.wav,8.0,14.0,128000,224000,99977,
zero_length_segment,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_in_front_of_1s_01_02_03_TS.wav,14.0,17.0,224000,272000,99977,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,9.0,14.0,144000,224000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,17.0,67.0,272000,1072000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,14.0,17.0,224000,272000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,38.0,68.0,608000,1088000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,22.0,29.0,352000,464000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,29.0,35.0,464000,560000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,35.0,38.0,560000,608000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,43.0,50.0,688000,800000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,50.0,56.0,800000,896000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,59.0,69.0,944000,1104000,90456,
zero_length_segment,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.xml,sentence-level-word,S_the_hawk_fly_COMPL_infront_of_3s_inf_01_02_03_TS.wav,56.0,59.0,896000,944000,90456,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,15.0,19.0,240000,304000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,13.0,15.0,208000,240000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,7.0,13.0,112000,208000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,19.0,52.0,304000,832000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,37.0,40.0,592000,640000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,31.0,37.0,496000,592000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,44.0,53.0,704000,848000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,40.0,44.0,640000,704000,69192,
zero_length_segment,S_the_house_is_on_the_bottom_of_the_hill_01_02.xml,sentence-level-word,S_the_house_is_on_the_bottom_of_the_hill_01_02.wav,25.0,31.0,400000,496000,69192,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,23.0,61.0,368000,976000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,20.0,23.0,320000,368000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,13.0,14.0,208000,224000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,14.0,20.0,224000,320000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,43.0,48.0,688000,768000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,33.0,41.0,528000,656000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,51.0,62.0,816000,992000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,30.0,33.0,480000,528000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,41.0,43.0,656000,688000,111181,
zero_length_segment,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.xml,sentence-level-word,S_the_little_kid_put_the_cat_up_in_the_tree_01_02_spkrTS.wav,48.0,51.0,768000,816000,111181,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,23.0,30.0,368000,480000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,30.0,36.0,480000,576000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,36.0,117.0,576000,1872000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,19.0,23.0,304000,368000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,65.0,71.0,1040000,1136000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,57.0,60.0,912000,960000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,71.0,118.0,1136000,1888000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,39.0,49.0,624000,784000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,49.0,57.0,784000,912000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,60.0,65.0,960000,1040000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,108.0,119.0,1728000,1904000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,98.0,102.0,1568000,1632000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,74.0,84.0,1184000,1344000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,84.0,95.0,1344000,1520000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,95.0,98.0,1520000,1568000,188267,
zero_length_segment,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.xml,sentence-level-word,S_the_lizard_beLOC_in_the_boys_hand_01_02_03_TS.wav,102.0,108.0,1632000,1728000,188267,
zero_length_segment,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.wav,16.0,19.0,256000,304000,125855,
zero_length_segment,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.wav,13.0,16.0,208000,256000,125855,
zero_length_segment,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.xml,sentence-level-word,S_the_owl_fly_COMPL_into_the_tree_01_02_03_TS.wav,19.0,29.0,304000,464000,125855,
zero_length_segment,S_the_red_and_yellow_bird_sings_01_spkrJS.xml,sentence-level-word,S_the_red_and_yellow_bird_sings_01_spkrJS.wav,13.0,17.0,208000,272000,62373,
zero_length_segment,S_the_red_and_yellow_bird_sings_01_spkrJS.xml,sentence-level-word,S_the_red_and_yellow_bird_sings_01_spkrJS.wav,4.0,10.0,64000,160000,62373,
zero_length_segment,S_the_red_and_yellow_bird_sings_01_spkrJS.xml,sentence-level-word,S_the_red_and_yellow_bird_sings_01_spkrJS.wav,10.0,13.0,160000,208000,62373,
zero_length_segment,S_the_red_and_yellow_bird_sings_01_spkrJS.xml,sentence-level-word,S_the_red_and_yellow_bird_sings_01_spkrJS.wav,17.0,27.0,272000,432000,62373,
zero_length_segment,S_the_squirrel_eats_the_lion_02_spkrJS.xml,sentence-level-word,S_the_squirrel_eats_the_lion_02_spkrJS.wav,17.0,28.0,272000,448000,42404,
zero_length_segment,S_the_squirrel_eats_the_lion_02_spkrJS.xml,sentence-level-word,S_the_squirrel_eats_the_lion_02_spkrJS.wav,8.0,17.0,128000,272000,42404,
zero_length_segment,S_the_sun_shines_today_01_02_JS.xml,sentence-level-word,S_the_sun_shines_today_01_02_JS.wav,15.0,47.0,240000,752000,85555,
zero_length_segment,S_the_sun_shines_today_01_02_JS.xml,sentence-level-word,S_the_sun_shines_today_01_02_JS.wav,36.0,48.0,576000,768000,85555,
zero_length_segment,S_the_sun_shines_today_01_02_JS.xml,sentence-level-word,S_the_sun_shines_today_01_02_JS.wav,26.0,36.0,416000,576000,85555,
zero_length_segment,S_the_sun_shines_today_01_02_JS.xml,sentence-level-word,S_the_sun_shines_today_01_02_JS.wav,21.0,26.0,336000,416000,85555,
zero_length_segment,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.xml,sentence-level-word,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.wav,24.0,27.0,384000,432000,186043,
zero_length_segment,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.xml,sentence-level-word,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.wav,38.0,49.0,608000,784000,186043,
zero_length_segment,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.xml,sentence-level-word,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.wav,27.0,29.0,432000,464000,186043,
zero_length_segment,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.xml,sentence-level-word,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.wav,29.0,38.0,464000,608000,186043,
zero_length_segment,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.xml,sentence-level-word,S_the_swallow_fly_away_COMPL_because_he_saw_a_vulcher_01_02_03_TS.wav,14.0,24.0,224000,384000,186043,
zero_length_segment,S_the_tree_LOC_DIST_01_02_spkrTS.xml,sentence-level-word,S_the_tree_LOC_DIST_01_02_spkrTS.wav,6.0,9.0,96000,144000,53882,
zero_length_segment,S_the_tree_LOC_DIST_01_02_spkrTS.xml,sentence-level-word,S_the_tree_LOC_DIST_01_02_spkrTS.wav,9.0,32.0,144000,512000,53882,
zero_length_segment,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.wav,23.0,27.0,368000,432000,113288,
zero_length_segment,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.wav,16.0,19.0,256000,304000,113288,
zero_length_segment,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.wav,9.0,16.0,144000,256000,113288,
zero_length_segment,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_DIST_from_me_01_02_03_spkrTS.wav,19.0,23.0,304000,368000,113288,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,12.0,59.0,192000,944000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,8.0,12.0,128000,192000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,21.0,28.0,336000,448000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,28.0,32.0,448000,512000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,32.0,60.0,512000,960000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,46.0,50.0,736000,800000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,41.0,46.0,656000,736000,71678,
zero_length_segment,S_the_tree_LOC_PROX_01_02_03_spkrTS.xml,sentence-level-word,S_the_tree_LOC_PROX_01_02_03_spkrTS.wav,50.0,61.0,800000,976000,71678,
